"Gross enrolment ratio, pre-primary (% of preschool-age children)"
"Dimension: Education"
"SDG 4.2 By 2030, ensure that all girls and boys have access to quality early childhood development,care and pre-primary education so that they are ready for primary education"
"Definition: Total enrolment in a given level of education (pre-primary, primary, secondary or tertiary), regardless of age, expressed as a percentage of the official school-age population for the same level of education."
"Source: UNESCO (United Nations Educational, Scientific and Cultural Organization) Institute for Statistics (2020). Data Centre. http://data.uis.unesco.org. Accessed 21 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2014-2019",""
"70"," Cuba","90","","88","","108","","106","","102","","104","","..","","92","","99","","101","","102","","101","","98","","..","","98","a"
"33"," Cyprus","40","","59","","57","","65","","79","","79","","78","","79","","77","","80","","81","","84","","..","","..","","84","a"
"27"," Czechia","106","","90","","90","","116","","102","","104","","104","","104","","104","","105","","105","","106","","..","","..","","106","a"
"162"," Côte d'Ivoire","1","","2","","3","","..","","..","","4","","5","","6","","6","","7","","8","","8","","8","","..","","8","a"
"10"," Denmark","96","","81","","91","","95","","100","","100","","102","","97","","96","","96","","96","","96","","..","","..","","96","a"
"166"," Djibouti","1","","1","","1","","..","","..","","5","","4","","..","","..","","5","","6","","7","","8","","9","","9","a"
"94"," Dominica","80","","..","","64","","93","","103","","103","","98","","104","","91","","97","","96","","..","","..","","..","","96","a"
"88"," Dominican Republic","..","","24","","35","","33","","41","","40","","42","","46","","48","","48","","49","","51","","51","","..","","51","a"
"86"," Ecuador","43","","48","","63","","74","","48","","53","","56","","64","","73","","73","","73","","70","","66","","..","","66","a"
"116"," Egypt","5","","7","","11","","16","","28","","25","","25","","25","","30","","..","","30","","29","","29","","..","","29","a"
"124"," El Salvador","..","","30","","44","","56","","62","","62","","63","","64","","65","","65","","65","","65","","67","","..","","67","a"
"145"," Equatorial Guinea","..","","..","","25","","30","","..","","54","","52","","..","","..","","43","","..","","..","","..","","..","","43","a"
"180"," Eritrea","..","","5","","8","","25","","24","","26","","24","","23","","21","","20","","..","","21","","23","","..","","23","a"
"29"," Estonia","91","","65","","92","","119","","87","","87","","88","","88","","95","","94","","92","","92","","..","","..","","92","a"
"138"," Eswatini (Kingdom of)","14","","..","","..","","..","","24","","27","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"173"," Ethiopia","2","","1","","2","","2","","4","","5","","17","","..","","25","","29","","..","","..","","..","","..","","29","a"
"93"," Fiji","13","","12","","11","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"11"," Finland","34","","38","","48","","60","","68","","69","","70","","81","","80","","80","","83","","84","","..","","..","","84","a"
"26"," France","108","","113","","108","","110","","106","","106","","105","","105","","104","","105","","105","","106","","..","","..","","106","a"
"119"," Gabon","..","","..","","..","","..","","..","","35","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"172"," Gambia","..","","..","","..","","..","","29","","..","","..","","31","","38","","38","","38","","38","","42","","..","","42","a"
"61"," Georgia","..","","30","","44","","52","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"6"," Germany","..","","83","","..","","..","","..","","..","","..","","108","","108","","109","","110","","109","","..","","..","","109","a"
"138"," Ghana","36","","..","","60","","59","","..","","111","","112","","114","","115","","121","","119","","117","","115","","..","","115","a"
"32"," Greece","54","","63","","68","","65","","75","","78","","77","","77","","74","","75","","73","","74","","..","","..","","74","a"
"74"," Grenada","..","","68","","..","","90","","112","","..","","..","","103","","98","","92","","94","","98","","100","","..","","100","a"
"127"," Guatemala","..","","33","","49","","57","","69","","68","","64","","44","","45","","46","","45","","49","","51","","..","","51","a"
"178"," Guinea","..","","..","","..","","9","","12","","15","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"175"," Guinea-Bissau","..","","..","","4","","..","","7","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"122"," Guyana","..","","85","","92","","90","","83","","91","","95","","..","","..","","..","","..","","..","","..","","..","","..",""
"132"," Honduras","12","","14","","20","","29","","40","","40","","39","","39","","39","","38","","39","","41","","..","","..","","41","a"
"4"," Hong Kong, China (SAR)","86","","86","","..","","..","","..","","..","","115","","113","","108","","108","","109","","108","","106","","..","","106","a"
"40"," Hungary","85","","79","","80","","87","","85","","88","","88","","88","","86","","81","","82","","82","","..","","..","","82","a"
"4"," Iceland","100","","..","","85","","99","","96","","96","","96","","96","","98","","97","","95","","94","","..","","..","","94","a"
"131"," India","3","","4","","..","","6","","7","","8","","8","","10","","12","","12","","13","","14","","..","","..","","14","a"
"107"," Indonesia","17","","19","","24","","32","","41","","43","","50","","54","","58","","..","","62","","63","","62","","..","","62","a"
"70"," Iran (Islamic Republic of)","12","","8","","18","","44","","40","","41","","35","","39","","44","","53","","54","","..","","..","","..","","54","a"
"123"," Iraq","..","","..","","5","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"2"," Ireland","99","","109","","..","","..","","..","","..","","104","","110","","111","","102","","116","","163","","..","","..","","163","a"
