"Private capital flows (% of GDP)"
"Dimension: Trade and financial flows"
"Definition: Net foreign direct investment and portfolio investment, expressed as a percentage of GDP."
"Source: HDRO calculations based on data from World Bank (2020a). World Development Indicators database. Washington, DC. http://data.worldbank.org. Accessed on 22 July 2020."
""
"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2010-2019",""
"138"," Ghana","..","","..","","..","","..","","-10.3","","-8.5","","-10.7","","-6.2","","-7.8","","-8.0","","-7.3","","-9.8","","-5.9","","..","","-5.9","a"
"32"," Greece","..","","..","","-5.4","","-3.4","","9.4","","9.5","","51.8","","1.7","","3.5","","4.7","","3.1","","-13.5","","-2.2","","10.3","","10.3","a"
"74"," Grenada","-4.6","","-5.6","","-10.9","","-12.6","","-8.2","","-6.8","","-3.6","","-10.6","","-11.0","","-6.8","","-2.5","","-6.9","","-5.6","","..","","-5.6","a"
"127"," Guatemala","-0.4","","-0.4","","-1.4","","-1.4","","-1.3","","-1.8","","-3.8","","-4.1","","-3.7","","-1.7","","-2.4","","-2.4","","-1.1","","-2.5","","-2.5","a"
"178"," Guinea","..","","..","","-0.6","","..","","-1.5","","-17.2","","-7.9","","..","","1.1","","-1.2","","-18.6","","-5.6","","-3.0","","..","","-3.0","a"
"175"," Guinea-Bissau","..","","..","","..","","-0.6","","-2.6","","-1.8","","-0.5","","-0.3","","-3.4","","-2.2","","0.3","","-3.1","","-1.7","","..","","-1.7","a"
"122"," Guyana","..","","-12.5","","-8.2","","-7.3","","-9.9","","-7.7","","-6.8","","-6.8","","-11.5","","-3.9","","-2.4","","-8.2","","-27.8","","..","","-27.8","a"
"132"," Honduras","-0.9","","..","","-4.5","","-6.0","","-5.9","","-6.2","","-4.6","","-10.8","","-6.8","","-4.4","","-3.8","","-7.6","","-3.5","","-2.3","","-2.3","a"
"4"," Hong Kong, China (SAR)","..","","..","","-14.6","","13.2","","31.8","","0.5","","6.6","","20.4","","6.6","","7.3","","0.9","","-17.0","","15.7","","8.6","","8.6","a"
"40"," Hungary","..","","-15.5","","-3.6","","-10.8","","-2.9","","-7.8","","-3.8","","-3.2","","0.3","","2.7","","1.9","","1.3","","-2.1","","-0.2","","-0.2","a"
"4"," Iceland","-0.6","","-1.6","","-4.5","","-48.8","","-16.8","","-7.4","","-32.0","","7.3","","-10.5","","18.5","","5.7","","9.3","","5.7","","6.4","","6.4","a"
"131"," India","..","","-1.0","","-1.2","","-2.0","","-2.9","","-1.5","","-2.4","","-1.8","","-3.0","","-2.2","","-1.5","","-2.2","","-0.8","","-2.2","","-2.2","a"
"107"," Indonesia","-0.9","","-3.9","","3.9","","-3.3","","-3.2","","-1.7","","-2.6","","-2.5","","-4.6","","-3.1","","-3.8","","-3.9","","-2.1","","-3.7","","-3.7","a"
"123"," Iraq","..","","..","","..","","3.1","","-1.5","","2.6","","1.3","","-4.9","","2.6","","4.2","","4.2","","1.7","","3.7","","-1.3","","-1.3","a"
"2"," Ireland","..","","..","","..","","-9.0","","-63.1","","-26.3","","-7.9","","18.7","","-6.2","","-60.4","","17.5","","-35.3","","5.9","","-4.9","","-4.9","a"
"19"," Israel","1.0","","-2.4","","-4.6","","2.5","","0.2","","2.5","","1.5","","-0.1","","-0.2","","2.2","","0.4","","-2.7","","-1.2","","-0.7","","-0.7","a"
"29"," Italy","0.1","","-3.3","","1.1","","-0.7","","3.9","","1.9","","-0.7","","-0.2","","-0.3","","5.9","","8.0","","4.8","","6.8","","-2.9","","-2.9","a"
"101"," Jamaica","..","","..","","-3.7","","-4.1","","1.8","","-2.2","","1.3","","-3.1","","-7.1","","-15.2","","0.2","","-15.5","","-7.4","","..","","-7.4","a"
"19"," Japan","..","","..","","1.4","","1.3","","3.8","","-0.8","","2.4","","-2.5","","1.6","","6.1","","8.2","","2.2","","4.6","","5.9","","5.9","a"
"102"," Jordan","..","","..","","-8.5","","-16.7","","-9.1","","-5.8","","-6.3","","-10.5","","-9.0","","-7.6","","-7.0","","-7.3","","-1.8","","..","","-1.8","a"
"51"," Kazakhstan","..","","-4.8","","-6.7","","3.2","","-8.2","","2.2","","2.7","","-0.8","","-1.6","","-5.0","","-9.5","","-5.5","","-1.2","","0.3","","0.3","a"
"143"," Kenya","..","","-0.3","","-0.8","","0.1","","-0.4","","-3.2","","-2.7","","-2.2","","-7.3","","-0.3","","0.2","","0.5","","..","","..","","0.5","a"
"134"," Kiribati","20.2","","..","","..","","..","","4.8","","-2.7","","3.7","","0.4","","-0.4","","1.3","","1.0","","-0.5","","1.6","","..","","1.6","a"
"23"," Korea (Republic of)","-0.0","","-1.8","","-3.3","","-0.2","","-2.1","","0.5","","1.1","","1.8","","3.3","","4.7","","5.7","","4.6","","4.3","","4.0","","4.0","a"
"64"," Kuwait","3.4","","4.0","","32.7","","22.3","","21.8","","9.9","","16.0","","20.9","","33.4","","33.0","","24.2","","27.0","","0.7","","..","","0.7","a"
"120"," Kyrgyzstan","..","","-5.9","","0.6","","-1.8","","-10.1","","-11.1","","-4.3","","-8.5","","-3.1","","-13.2","","-8.4","","1.3","","-1.6","","..","","-1.6","a"
"137"," Lao People's Democratic Republic","..","","..","","..","","..","","-4.7","","-3.6","","-6.2","","-7.4","","-9.3","","-11.0","","-9.1","","-11.9","","-10.1","","..","","-10.1","a"
"37"," Latvia","..","","-3.6","","-0.8","","-2.7","","0.0","","-2.8","","-7.8","","-0.8","","-1.5","","8.5","","4.0","","6.7","","-6.9","","-4.9","","-4.9","a"
"92"," Lebanon","..","","..","","..","","-11.4","","-3.0","","-3.6","","-7.4","","-4.8","","-8.8","","-4.1","","-16.9","","-11.6","","0.2","","..","","0.2","a"
"165"," Lesotho","..","","..","","..","","-0.1","","..","","..","","..","","..","","..","","-8.7","","-7.4","","-5.1","","-5.0","","-4.8","","-4.8","a"
"175"," Liberia","..","","..","","..","","..","","-103.3","","-86.9","","-84.9","","-65.2","","-16.2","","..","","..","","..","","..","","..","","-16.2","a"
"105"," Libya","0.2","","1.0","","1.7","","-1.1","","7.1","","1.3","","3.7","","4.5","","1.8","","-0.5","","-3.8","","-0.1","","0.5","","..","","0.5","a"
"34"," Lithuania","..","","-1.1","","-5.5","","-1.8","","-8.7","","-6.4","","-3.5","","3.2","","-2.3","","-1.9","","8.5","","2.3","","3.5","","-6.5","","-6.5","a"
